,property_type,state,lat,lon,area_m2,price_usd
1378,house,Nayarit,21.4581695,-104.8877876,220,165172.12
1379,apartment,Distrito Federal,19.333974,-99.240363,70,121178.91
1380,apartment,Estado de México,19.379597,-99.293808,155,226551.88
1381,house,San Luis Potosí,22.139618,-101.032422,354,208111.61
1382,house,Estado de México,19.552184,-99.251489,80,127880.63
1383,apartment,Querétaro,20.5365909,-100.4411011,80,44794.13
1384,apartment,Distrito Federal,19.445032,-99.140207,133,59426.13
1385,house,Estado de México,19.54235,-99.19195,192,125920.69
1386,apartment,Distrito Federal,19.377404,-99.193301,80,91411.04
1387,apartment,Guerrero,16.858816,-99.857628,185,157917.19
1388,house,Sinaloa,23.231522,-106.382439,211,81137.18
1389,house,Yucatán,21.006756,-89.570984,250,105397.95
1390,apartment,Guerrero,16.850374,-99.850166,145,81664.04
1391,house,Veracruz de Ignacio de la Llave,18.141083,-94.458733,180,110667.85
1392,house,Puebla,18.989918,-98.2295,299,231820.52
1393,house,Veracruz de Ignacio de la Llave,25.540674,-103.393252,140,47417.83
1394,house,Yucatán,21.039522,-89.563911,240,138058.14
1395,apartment,Distrito Federal,19.336697,-99.152534,102,187081.37
1396,house,Querétaro,20.697427,-100.444385,187,134350.53
1397,apartment,Distrito Federal,19.451872,-99.173522,70,66911.83
1398,house,Estado de México,19.262129,-99.602481,239,132769.93
1399,apartment,Distrito Federal,19.2790911,-99.2114234,72,40645.77
1400,house,Jalisco,20.647398,-105.209682,84,65858.1
1401,house,Tabasco,23.634501,-102.552788,151,237145.4
1402,house,Querétaro,20.5887932,-100.3898881,177,115937.75
1403,apartment,Puebla,19.028651,-98.258029,116,171231.07
1404,apartment,Distrito Federal,19.493713,-99.204941,60,38812.39
1405,house,Veracruz de Ignacio de la Llave,19.11819,-96.107956,181,129112.49
1406,house,Veracruz de Ignacio de la Llave,18.14792879,-94.47729269,175,115937.75
1407,house,Estado de México,19.4907003,-99.2553635,370,316193.86
1408,apartment,Nuevo León,25.672309,-100.374119,73,106110.57
1409,house,Estado de México,19.542509,-99.218987,220,150156.47
1410,house,Chiapas,19.671952,-101.175638,235,171231.07
1411,house,Colima,19.297108,-103.737602,176,62170.05
1412,house,Baja California,32.421957,-117.033513,170,95499.52
1413,house,Morelos,18.855343,-99.241142,73,36783.88
1414,house,Morelos,18.939657,-99.20237,185,189716.32
1415,house,Distrito Federal,19.345431,-99.209949,200,228450.07
1416,house,Nuevo León,25.660103,-100.410858,127,131747.44
1417,house,Estado de México,19.564925,-99.218415,110,143834.1
1418,house,Nuevo León,25.652299,-100.266174,281,152790.8
1419,apartment,Distrito Federal,19.452665,-99.121497,75,34421.81
1420,apartment,Guerrero,16.869995,-99.869568,72,48471.56
1421,house,Chiapas,16.768602,-93.164162,185,82717.77
1422,house,Hidalgo,23.634501,-102.552788,120,63223.78
1423,house,Estado de México,19.317622,-99.607241,200,158059.45
1424,house,Guerrero,16.850374,-99.850166,168,115937.75
1425,apartment,Yucatán,21.0306572,-89.5945502,144,79048.46
1426,house,Distrito Federal,19.359798,-99.161675,90,131716.2
1427,house,Distrito Federal,19.3434226,-99.1359301,182,68492.42
1428,apartment,Distrito Federal,19.4503249,-99.1351802,91,79029.72
1429,house,Tamaulipas,22.39186463,-97.90892243,76,35826.8
1430,apartment,Distrito Federal,19.307417,-99.125191,75,36882.11
1431,house,Durango,24.0277202,-104.6531759,245,92201.34
1432,apartment,Estado de México,19.374843,-99.293871,120,59711.33
1433,apartment,San Luis Potosí,22.1352302,-101.0266343,140,73234.21
1434,house,Veracruz de Ignacio de la Llave,25.577366,-103.437088,348,155425.12
1435,house,Veracruz de Ignacio de la Llave,19.517859,-96.891403,300,142253.5
1436,house,Querétaro,20.605692,-100.38488,290,208111.61
1437,house,San Luis Potosí,22.15805073,-100.9284005,180,50064.02
1438,house,Morelos,18.847519,-99.220529,162,89567.02
1439,house,Veracruz de Ignacio de la Llave,19.119549,-96.107643,190,94331.17
1440,house,Distrito Federal,19.301835,-99.206377,300,207057.88
1441,house,Chiapas,16.756552,-93.181732,215,163366.83
1442,house,Morelos,18.813505,-98.953514,80,34246.21
1443,house,Campeche,19.8301251,-90.5349087,160,115937.75
1444,house,Querétaro,20.592563,-100.371039,271,179134.04
1445,house,Hidalgo,20.044181,-99.34648,169,84054.87
1446,apartment,Distrito Federal,19.396893,-99.152302,80,85899.33
1447,house,Jalisco,20.615292,-103.312843,230,131716.2
1448,house,Guanajuato,21.202881,-101.679077,167,68492.42
1449,house,Yucatán,21.0315095,-89.600513,349,200256.11
1450,house,Distrito Federal,19.33981,-99.216052,272,260798.09
1451,house,Nuevo León,25.6773984,-100.3940095,347,292796.2
1452,house,Yucatán,21.0344135,-89.5978127,305,194986.21
1453,house,Morelos,18.936026,-99.216217,270,255590.04
1454,house,Querétaro,20.607178,-100.335754,75,35563.37
1455,house,Estado de México,19.470298,-99.272488,218,255529.44
1456,house,Estado de México,19.522923,-99.241837,340,250260.79
1457,house,Querétaro,20.570164,-100.363823,170,123842.59
1458,house,Veracruz de Ignacio de la Llave,18.14778478,-94.43966746,240,115937.75
1459,house,Distrito Federal,19.399741,-99.115503,100,57287.8
1460,house,Distrito Federal,19.282308,-99.126869,130,119651
1461,apartment,Estado de México,19.634604,-99.088905,76,34245.11
1462,house,Morelos,18.904448,-99.242474,106,105372.96
1463,house,Distrito Federal,19.456544,-99.127136,278,183875.82
1464,house,Querétaro,20.726007,-100.442642,285,231875.5
1465,house,Querétaro,20.548123,-100.436245,300,200208.63
1466,apartment,Distrito Federal,19.396705,-99.181902,85,76740.25
1467,house,Querétaro,20.6543981,-100.3546346,137,83264.38
1468,house,Chiapas,16.766762,-93.148401,160,154371.39
1469,house,Morelos,18.954132,-99.266083,94,55333.92
1470,house,Nuevo León,25.696475,-100.345717,220,165962.42
1471,apartment,Distrito Federal,19.270165,-99.152404,80,131400.09
1472,house,Guerrero,23.634501,-102.552788,100,50052.15
1473,apartment,Distrito Federal,19.39912,-99.141464,92,142253.5
1474,house,Estado de México,19.229864,-99.597954,270,231820.52
1475,apartment,Distrito Federal,19.376589,-99.153107,107,215482.45
1476,house,Yucatán,21.072905,-89.65963,280,110351.66
1477,house,Puebla,19.044477,-98.328011,350,226551.88
1478,apartment,Estado de México,19.6494549,-99.2023662,69,38461.13
1479,apartment,Estado de México,19.60537,-99.233148,60,39146.05
1480,house,Tabasco,17.999552,-92.950018,151,115910.26
1481,house,Puebla,19.1090862,-98.3289824,160,84318.36
1482,house,Morelos,18.910368,-99.1996,200,129081.88
1483,house,Jalisco,20.775549,-103.691269,300,134350.53
1484,house,Nuevo León,25.7671943,-100.2575589,150,35308.31
1485,house,Baja California Sur,24.168865,-110.306996,330,290434.24
1486,house,Baja California,32.457415,-116.88252,102,61643.18
1487,house,Querétaro,20.726007,-100.442642,200,121705.77
1488,apartment,Oaxaca,17.05885137,-96.74943298,94,51118
1489,house,Estado de México,19.550762,-99.242156,160,111194.84
1490,house,Yucatán,21.04122068,-89.55497566,174,82842.79
1491,apartment,Distrito Federal,19.373161,-99.130394,69,84298.37
1492,house,Morelos,18.917542,-98.963181,210,118572.7
1493,apartment,Nuevo León,25.657194,-100.340521,110,262378.68
1494,house,Morelos,18.94542,-99.223195,380,289775.66
1495,house,Querétaro,20.6113606,-100.3288581,132,86953.31
1496,house,Chiapas,16.773806,-93.096295,165,71126.75
1497,house,Distrito Federal,19.493973,-99.130394,300,179239.41
1498,apartment,Quintana Roo,20.626583,-87.078659,145,115437.11
1499,apartment,Nuevo León,25.651072,-100.342773,126,175924.99
1500,house,Distrito Federal,19.362795,-99.218987,80,46715.31
1501,house,Querétaro,20.631845,-100.390495,180,118572.7
1502,house,Nuevo León,25.637247,-100.382774,194,76395.4
1503,house,Quintana Roo,21.138567,-86.842937,185,97469.99
1504,house,Guerrero,16.874741,-99.889244,300,98787.15
1505,apartment,Distrito Federal,19.395097,-99.150424,80,53158.18
1506,apartment,Distrito Federal,19.478815,-99.196831,64,76395.4
1507,house,Veracruz de Ignacio de la Llave,19.554081,-96.911522,95,38461.13
1508,house,Tamaulipas,22.2761309,-97.87844181,232,139652.29
1509,house,Morelos,18.9611008,-99.2684274,192,173906.62
1510,apartment,Distrito Federal,19.51918,-99.143403,60,34983.82
1511,apartment,Yucatán,21.03071,-89.618103,131,77467.49
1512,house,Chiapas,19.671921,-101.197362,240,97469.99
1513,house,Estado de México,19.514929,-99.2542064,356,288721.93
1514,house,Estado de México,19.295469,-99.692619,150,57968.87
1515,house,Estado de México,19.488134,-99.230759,110,138934.25
1516,apartment,Distrito Federal,19.326108,-99.122758,70,49273.54
1517,house,Sonora,29.105133,-110.943916,357,210745.93
1518,house,Chiapas,19.711031,-101.245743,256,60603.82
1519,house,Nuevo León,25.5883667,-100.2430415,300,162393.9
1520,house,Baja California Sur,24.155968,-110.315987,204,135963.36
1521,house,Distrito Federal,19.483263,-99.186297,190,102369.83
1522,house,Estado de México,19.404718,-99.263313,139,252895.12
1523,house,Chihuahua,28.678531,-106.040439,115,46890.97
1524,house,Yucatán,21.0064261,-89.6850751,90,60603.82
1525,apartment,Distrito Federal,23.634501,-102.552788,85,94835.67
1526,house,Estado de México,19.580685,-99.047432,70,34254.33
1527,house,Querétaro,20.571299,-100.383032,90,37353.34
1528,house,Yucatán,20.9904342,-89.6004394,200,79029.72
1529,house,Morelos,18.953518,-99.272508,300,147522.15
1530,house,Nuevo León,25.686357,-100.376106,380,200256.11
1531,house,Baja California,32.494759,-117.016926,92,51632.75
1532,house,Jalisco,20.75400202,-103.3824715,290,152790.8
1533,house,Estado de México,19.562864,-99.064713,90,52686.48
1534,house,Querétaro,20.52852648,-99.88301754,136,79048.46
1535,apartment,San Luis Potosí,22.133745,-101.016029,174,143868.21
1536,apartment,Distrito Federal,19.299864,-99.111133,65,135225.12
1537,house,Estado de México,19.493069,-99.060346,343,191620.74
1538,house,Querétaro,20.6536084,-100.3469826,176,110140.86
1539,apartment,Distrito Federal,19.384724,-99.145619,145,123813.23
1540,house,Jalisco,20.883594,-103.839896,100,184402.69
1541,house,Nuevo León,25.6866142,-100.3161126,90,242357.82
1542,house,Morelos,18.804197,-98.932816,140,51632.75
1543,house,Querétaro,20.7047931,-100.4462718,250,150192.08
1544,house,Estado de México,19.58978688,-99.05216199,80,36889.28
1545,house,Puebla,18.972588,-98.282691,202,150894.08
1546,house,Nuevo León,25.530777,-100.2071,299,194939.99
1547,house,Querétaro,20.593385,-100.361619,100,115910.26
1548,house,Puebla,19.017727,-98.316376,182,108559.89
1549,apartment,Distrito Federal,19.454332,-99.200287,62,50591.01
1550,house,Quintana Roo,21.139086,-86.84964,200,158096.93
1551,house,Estado de México,19.2030655,-99.5478784,106,38724.56
1552,house,Sinaloa,23.290356,-106.426237,150,93781.94
1553,house,Colima,19.277207,-103.734973,161,52633.79
1554,house,Nuevo León,25.73936938,-100.2269948,266,144700.85
1555,house,Morelos,18.901708,-99.237779,250,242357.82
1556,apartment,Distrito Federal,19.368808,-99.112954,83,115910.26
1557,house,Yucatán,21.03697742,-89.60342735,175,126214.05
1558,house,Morelos,23.634501,-102.552788,270,229186.2
1559,apartment,Distrito Federal,19.38342,-99.086604,88,100104.31
1560,house,Morelos,18.93409,-99.254997,145,102738.64
1561,house,Distrito Federal,19.380834,-99.200764,350,161258.87
1562,house,Morelos,18.886955,-99.062244,68,43202.91
1563,house,Nuevo León,25.679226,-100.344032,210,155425.12
1564,apartment,Distrito Federal,19.413009,-99.17109,127,289775.66
1565,apartment,Distrito Federal,19.410215,-99.14595,70,44048.85
1566,apartment,Distrito Federal,19.367424,-99.185753,82,154898.26
1567,house,San Luis Potosí,22.0951835,-100.8747482,172,50157.53
1568,apartment,Distrito Federal,19.298168,-99.113106,83,177695.7
1569,apartment,Estado de México,19.5652097,-99.2646998,87,84318.36
1570,house,Estado de México,19.5527338,-99.2494583,200,92223.21
1571,house,Yucatán,21.0634817,-89.6110378,235,146995.28
1572,house,Tamaulipas,22.285725,-97.843597,218,118572.7
1573,house,Querétaro,20.5230129,-100.4302641,184,93804.18
1574,apartment,Distrito Federal,19.440043,-99.176894,79,137017.34
1575,house,Veracruz de Ignacio de la Llave,25.439536,-100.994925,293,158059.45
1576,apartment,San Luis Potosí,22.144705,-101.04092,144,90620.75
1577,house,Yucatán,20.9959805,-89.61281776,374,247421.7
1578,house,Tamaulipas,22.328656,-97.88985144,140,73778.56
1579,house,Morelos,18.858107,-99.200287,92,64556.24
1580,house,Veracruz de Ignacio de la Llave,19.0530826,-96.0588921,200,108007.29
1581,house,Morelos,18.883513,-99.221881,80,44783.51
1582,house,Morelos,18.933414,-99.194748,250,292900.92
1583,house,Morelos,18.935198,-99.232834,180,168596.74
1584,house,Nuevo León,25.7385463,-100.3184093,254,139652.29
1585,apartment,Distrito Federal,19.41275,-99.126007,60,35890.24
1586,apartment,Distrito Federal,19.364891,-99.148384,78,150830.86
1587,house,Estado de México,19.272732,-99.453377,126,68492.42
1588,house,Estado de México,19.490576,-99.254997,350,210745.93
1589,house,Querétaro,20.5535753,-100.4222725,156,86953.31
1590,house,Querétaro,20.572051,-100.406716,227,125920.69
1591,house,Baja California,32.457469,-116.882435,102,61643.18
1592,house,Distrito Federal,19.353373,-99.1138,160,106127.01
1593,house,Yucatán,21.039522,-89.563911,270,164947.8
1594,house,Jalisco,20.2959587,-103.1944627,204,94835.67
1595,house,Querétaro,20.379178,-99.966431,80,34246.21
1596,house,Morelos,18.804409,-98.959038,130,47417.83
1597,house,Guanajuato,20.59580375,-101.1864337,195,94858.16
1598,house,Tamaulipas,22.272678,-97.883728,350,237145.4
1599,house,Tamaulipas,22.309216,-97.89325,109,45848.11
1600,house,Morelos,18.808657,-99.203751,67,34254.33
1601,house,Jalisco,20.712604,-103.391146,361,194939.99
1602,house,Nuevo León,25.6626225,-100.3688142,311,240884.28
1603,house,Puebla,19.059084,-98.286095,243,101445.53
1604,house,Aguascalientes,21.89658,-102.316322,245,78502.86
1605,house,Campeche,19.8308743,-90.5359003,180,76413.51
1606,house,Estado de México,19.491798,-99.262423,150,168596.74
1607,house,Distrito Federal,19.508428,-99.125896,150,45057.62
1608,house,Chihuahua,28.70466,-106.089596,78,51632.75
1609,apartment,Distrito Federal,19.454332,-99.200287,90,53832.41
1610,house,Puebla,19.077675,-98.225566,175,118544.58
1611,house,Morelos,23.634501,-102.552788,160,99577.45
1612,house,Morelos,18.922282,-99.04435,70,46469.47
1613,house,Chiapas,16.742777,-93.119011,140,73778.56
1614,house,Veracruz de Ignacio de la Llave,20.945961,-97.389905,200,289775.66
1615,house,San Luis Potosí,22.193162,-101.005431,80,39514.86
1616,apartment,Veracruz de Ignacio de la Llave,19.119549,-96.107643,93,76413.51
1617,house,Estado de México,19.49536837,-99.25845981,140,68508.67
1618,house,Quintana Roo,21.139641,-86.879738,100,36880.53
1619,house,Querétaro,20.659601,-100.442467,301,274034.68
1620,house,Yucatán,21.31032591,-89.24838066,325,187081.37
1621,apartment,Distrito Federal,19.393257,-99.157113,100,71653.61
1622,house,Yucatán,21.072905,-89.65963,190,97493.1
1623,house,Veracruz de Ignacio de la Llave,20.9475017,-97.3631926,110,67860.19
1624,house,Nuevo León,25.721457,-100.228301,190,88513.29
1625,house,Estado de México,19.406092,-99.011968,177,80083.45
1626,house,San Luis Potosí,22.125832,-101.035118,197,147557.13
1627,house,Yucatán,21.023252,-89.614571,320,150192.08
1628,house,Estado de México,19.31673,-99.581169,80,47944.7
1629,house,Querétaro,20.647322,-100.479441,82,36248.3
1630,house,Estado de México,19.7100885,-98.9659399,99,75783.82
1631,apartment,Distrito Federal,19.462951,-99.125888,208,131716.2
1632,house,Yucatán,21.072905,-89.65963,290,126477.54
1633,house,Tamaulipas,22.3140373,-97.8800254,178,51644.99
1634,house,Jalisco,20.547053,-103.47907,340,262440.91
1635,house,Tlaxcala,19.308845,-98.214439,85,35826.8
1636,apartment,Chiapas,16.745515,-93.15228,102,46364.1
1637,house,Chiapas,19.704245,-101.165592,150,94835.67
1638,house,Veracruz de Ignacio de la Llave,25.525183,-103.377502,104,33192.48
1639,house,San Luis Potosí,22.136711,-101.041163,270,163328.09
1640,apartment,Yucatán,21.039522,-89.563911,119,115814.11
1641,house,Estado de México,18.831146,-99.675944,125,73761.07
1642,house,Querétaro,20.558271,-100.42942,139,97469.99
1643,house,Guanajuato,21.178095,-101.708252,360,178607.18
1644,apartment,Distrito Federal,19.403794,-99.155899,70,54235.15
1645,house,Querétaro,20.543869,-100.414032,150,51105.88
1646,apartment,Distrito Federal,19.343424,-99.135933,84,115910.26
1647,house,Veracruz de Ignacio de la Llave,19.532236,-96.94104,180,79029.72
1648,house,Jalisco,20.755376,-103.39302,120,71143.62
1649,apartment,Yucatán,21.008295,-89.591019,142,91169.23
1650,apartment,Distrito Federal,19.382649,-99.143384,65,44178.77
1651,house,Distrito Federal,23.634501,-102.552788,200,152790.8
1652,house,Tamaulipas,22.268972,-97.860939,200,121207.64
1653,house,Guerrero,16.856389,-99.913115,131,47417.83
1654,house,Veracruz de Ignacio de la Llave,19.1279472,-96.10763669,200,104319.23
1655,apartment,Puebla,19.076612,-98.236336,93,57884.47
1656,house,Querétaro,20.391528,-99.981438,202,121207.64
1657,house,Quintana Roo,21.1661723,-86.8251719,370,200256.11
1658,house,Baja California,32.46906,-116.81963,86,52605.29
1659,apartment,Yucatán,21.0634817,-89.6110378,63,44794.13
1660,apartment,Baja California,23.634501,-102.552788,95,84313.09
1661,house,Querétaro,20.745667,-100.455109,290,236091.42
1662,apartment,Tamaulipas,22.292006,-97.866714,128,85878.96
1663,house,Puebla,19.061148,-98.248372,120,59535.72
1664,house,Morelos,18.969536,-99.215979,180,81664.04
1665,house,Estado de México,19.300028,-99.566057,198,53666.55
1666,house,Yucatán,20.999418,-89.619278,377,224339.55
1667,apartment,Distrito Federal,19.401507,-99.14682,92,67438.69
1668,house,Estado de México,19.663315,-99.103287,100,80083.45
1669,apartment,Yucatán,21.030668,-89.599258,82,62696.91
1670,house,Colima,19.255166,-103.680325,105,46627.53
1671,house,Morelos,18.743973,-99.254183,79,42941.43
1672,house,Yucatán,21.037875,-89.648252,123,41095.45
1673,apartment,Quintana Roo,21.14953439,-86.85159731,79,80015.91
1674,house,Morelos,18.951663,-99.218298,376,263432.41
1675,apartment,Distrito Federal,19.381078,-99.186714,70,85668.22
1676,house,Sinaloa,24.82251575,-107.4352384,105,55847.67
1677,house,Estado de México,19.522923,-99.241837,200,229240.55
1678,house,Querétaro,20.693433,-100.446219,160,121178.91
1679,house,Estado de México,19.545727,-99.039146,133,67438.69
1680,house,Chihuahua,28.672886,-106.09304,250,63238.77
1681,house,Guanajuato,20.9144491,-100.745235,100,127584.22
1682,house,Puebla,23.634501,-102.552788,113,57955.13
1683,house,Querétaro,20.618279,-100.346985,130,99601.06
1684,house,San Luis Potosí,22.193523,-101.0019,211,165467.83
1685,house,Yucatán,21.030771,-89.646347,200,77994.48
1686,apartment,Chiapas,16.747116,-92.651844,84,52686.48
1687,house,Estado de México,19.276849,-99.546473,179,94203.43
1688,house,Quintana Roo,21.082655,-86.857162,251,187037.01
1689,house,Distrito Federal,19.38450164,-99.09048244,115,81683.41
1690,apartment,Distrito Federal,19.446829,-99.159454,65,163064.66
1691,house,Yucatán,20.99947,-89.642815,169,55333.92
1692,house,Aguascalientes,21.99782,-102.191307,350,193359.39
1693,house,Nuevo León,25.714615,-100.230576,309,158096.93
1694,house,Estado de México,19.286575,-99.597733,200,72865.4
1695,house,Durango,24.024288,-104.615791,98,36090.24
1696,house,Estado de México,19.537234,-99.025536,83,45447.36
1697,house,Distrito Federal,19.343042,-99.054777,275,167543.01
1698,house,Querétaro,20.594322,-100.365929,286,183875.82
1699,house,Jalisco,20.66976,-105.204857,70,35299.94
1700,house,Sinaloa,23.256596,-106.415812,190,55320.8
1701,house,Estado de México,19.524088,-99.096736,75,70757.94
1702,house,Sonora,27.492267,-109.958231,236,115910.26
1703,apartment,Distrito Federal,19.394358,-99.177444,195,289775.66
1704,house,Nuevo León,25.7075214,-100.4578949,150,110969.16
1705,house,Chihuahua,28.6329957,-106.0691004,274,173906.62
1706,house,Tamaulipas,22.286442,-97.889847,81,44256.64
1707,house,Morelos,18.926889,-99.218126,186,118544.58
1708,apartment,Distrito Federal,19.287568,-99.145853,100,159320.71
1709,house,Morelos,18.835637,-99.252857,200,63223.78
1710,house,Nuevo León,25.723516,-100.393311,350,252895.12
1711,house,Chiapas,19.750508,-101.181947,90,37934.26
1712,apartment,Puebla,19.058884,-98.260885,104,92201.34
1713,house,Distrito Federal,19.477827,-99.216217,229,157690.64
1714,apartment,Morelos,18.963312,-99.214456,76,43729.78
1715,apartment,Distrito Federal,19.393656,-99.132304,60,84845.35
1716,apartment,Estado de México,19.607218,-99.194926,100,43202.91
1717,house,Estado de México,19.1617587,-99.6178249,85,57968.87
1718,house,Guerrero,16.77954175,-99.79801011,275,316118.9
1719,house,Yucatán,21.0411724,-89.5550539,195,91632.19
1720,house,Tabasco,18.00557,-92.959735,205,88513.29
1721,apartment,Distrito Federal,19.441809,-99.156423,80,65120.49
1722,house,Hidalgo,20.124367,-98.735725,150,92223.21
1723,house,Veracruz de Ignacio de la Llave,20.96736563,-97.39168793,120,44783.51
1724,apartment,Distrito Federal,19.391819,-99.188639,84,71653.61
1725,apartment,Distrito Federal,19.375412,-99.144234,60,105372.96
1726,house,Morelos,23.634501,-102.552788,180,63223.78
1727,apartment,Distrito Federal,19.496076,-99.204251,60,36260.68
1728,house,Sinaloa,24.80535497,-107.4623677,95,44794.13
1729,apartment,Distrito Federal,19.309196,-99.219505,110,121863.83
1730,house,Morelos,18.842861,-99.225906,120,105372.96
1731,house,Veracruz de Ignacio de la Llave,25.51485,-103.389699,140,51632.75
1732,house,Jalisco,20.532264,-103.484418,175,121178.91
1733,house,Morelos,18.9289862,-99.1802147,100,47417.83
1734,house,Yucatán,21.02840384,-89.6530058,81,39524.23
1735,house,San Luis Potosí,22.11830417,-101.0321939,360,245050.24
1736,house,Estado de México,19.233201,-99.558519,115,110667.85
